"rank_score","path","name","extension","length","last_write_time","join_status"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0486__parcels_parcel_id_history_city_London_detail_full.txt","resp_0486__parcels_parcel_id_history_city_London_detail_full.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0437__parcels_parcel_id_search_London.txt","resp_0437__parcels_parcel_id_search_London.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0435__parcels_parcel_id_location_London.txt","resp_0435__parcels_parcel_id_location_London.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0436__parcels_parcel_id_q_London.txt","resp_0436__parcels_parcel_id_q_London.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0438__parcels_parcel_id_town_London.txt","resp_0438__parcels_parcel_id_town_London.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_super_wide\super_20260502_163947\scan_terrayield_land_postgis_aays_wide_recovered_20260502_160636_2.csv","scan_terrayield_land_postgis_aays_wide_recovered_20260502_160636_2.csv",".csv","643","2.05.2026 16:39:54","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0484__parcels_parcel_id_history_city_London_review_low.txt","resp_0484__parcels_parcel_id_history_city_London_review_low.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0485__parcels_parcel_id_history_city_London_detail_light.txt","resp_0485__parcels_parcel_id_history_city_London_detail_light.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0439__parcels_parcel_id_area_London.txt","resp_0439__parcels_parcel_id_area_London.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\upgrade_d_tier_sale_geometry_confidence.cpython-312.pyc","upgrade_d_tier_sale_geometry_confidence.cpython-312.pyc",".pyc","26340","11.05.2026 21:36:09","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_super_wide\super_20260502_163947\scan_terrayield_land_postgis_aays_wide_recovered_20260502_160636_4.csv","scan_terrayield_land_postgis_aays_wide_recovered_20260502_160636_4.csv",".csv","163","2.05.2026 16:39:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\safe_public_site_geometry_probe.cpython-312.pyc","safe_public_site_geometry_probe.cpython-312.pyc",".pyc","31044","11.05.2026 21:36:09","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\strict_sales_geometry_confidence_ranker.cpython-312.pyc","strict_sales_geometry_confidence_ranker.cpython-312.pyc",".pyc","21792","11.05.2026 21:36:09","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_super_wide\super_20260502_163947\scan_terrayield_land_postgis_aays_wide_recovered_20260502_160636_3.csv","scan_terrayield_land_postgis_aays_wide_recovered_20260502_160636_3.csv",".csv","163","2.05.2026 16:39:54","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0434__parcels_parcel_id_city_London.txt","resp_0434__parcels_parcel_id_city_London.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0487__parcels_parcel_id_scores_.txt","resp_0487__parcels_parcel_id_scores_.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0433__parcels_parcel_id_.txt","resp_0433__parcels_parcel_id_.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\services\export_market_geometry.cpython-312.pyc","export_market_geometry.cpython-312.pyc",".pyc","6027","11.05.2026 21:36:09","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0468__parcels_parcel_id_context_city_London_detail_full.txt","resp_0468__parcels_parcel_id_context_city_London_detail_full.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0443__parcels_parcel_id_city_London_top_500.txt","resp_0443__parcels_parcel_id_city_London_top_500.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0470__parcels_parcel_id_history_city_London.txt","resp_0470__parcels_parcel_id_history_city_London.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0474__parcels_parcel_id_history_town_London.txt","resp_0474__parcels_parcel_id_history_town_London.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0442__parcels_parcel_id_city_London_limit_500.txt","resp_0442__parcels_parcel_id_city_London_limit_500.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0471__parcels_parcel_id_history_location_London.txt","resp_0471__parcels_parcel_id_history_location_London.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0472__parcels_parcel_id_history_q_London.txt","resp_0472__parcels_parcel_id_history_q_London.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__088_clean_final_validation_5worker_safe__20260506_230803\slots\terrayield__088__slot_4_market_parcel.md","terrayield__088__slot_4_market_parcel.md",".md","566","6.05.2026 23:08:11","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0473__parcels_parcel_id_history_search_London.txt","resp_0473__parcels_parcel_id_history_search_London.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_real_runs\terrayield__079_extended_test_execution_5worker__20260506_171729\slots\terrayield__079__slot_3_parcel_match_use.md","terrayield__079__slot_3_parcel_match_use.md",".md","713","6.05.2026 17:17:39","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_super_wide\super_20260502_163947\scan_terrayield_land_postgis_aays_wide_recovered_20260502_160636_1.csv","scan_terrayield_land_postgis_aays_wide_recovered_20260502_160636_1.csv",".csv","643","2.05.2026 16:39:53","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0479__parcels_parcel_id_history_city_London_top_500.txt","resp_0479__parcels_parcel_id_history_city_London_top_500.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0469__parcels_parcel_id_history_.txt","resp_0469__parcels_parcel_id_history_.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0440__parcels_parcel_id_limit_500.txt","resp_0440__parcels_parcel_id_limit_500.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0441__parcels_parcel_id_top_500.txt","resp_0441__parcels_parcel_id_top_500.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0476__parcels_parcel_id_history_limit_500.txt","resp_0476__parcels_parcel_id_history_limit_500.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0475__parcels_parcel_id_history_area_London.txt","resp_0475__parcels_parcel_id_history_area_London.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0478__parcels_parcel_id_history_city_London_limit_500.txt","resp_0478__parcels_parcel_id_history_city_London_limit_500.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0477__parcels_parcel_id_history_top_500.txt","resp_0477__parcels_parcel_id_history_top_500.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0106__api_parcels_city_London_review_low.txt","resp_0106__api_parcels_city_London_review_low.txt",".txt","53","2.05.2026 16:47:48","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0011__admin_parcel_linking_rebuild_city_London_top_500.txt","resp_0011__admin_parcel_linking_rebuild_city_London_top_500.txt",".txt","65","2.05.2026 16:47:46","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0100__api_parcels_city_London_limit_500.txt","resp_0100__api_parcels_city_London_limit_500.txt",".txt","53","2.05.2026 16:47:48","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0101__api_parcels_city_London_top_500.txt","resp_0101__api_parcels_city_London_top_500.txt",".txt","53","2.05.2026 16:47:48","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0010__admin_parcel_linking_rebuild_city_London_limit_500.txt","resp_0010__admin_parcel_linking_rebuild_city_London_limit_500.txt",".txt","65","2.05.2026 16:47:46","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0009__admin_parcel_linking_rebuild_top_500.txt","resp_0009__admin_parcel_linking_rebuild_top_500.txt",".txt","65","2.05.2026 16:47:46","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_pycache_compile\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\app\etl\import_final_sale_geometry_confidence_table.cpython-312.pyc","import_final_sale_geometry_confidence_table.cpython-312.pyc",".pyc","18953","11.05.2026 21:36:08","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_super_wide\super_20260502_163947\scan_terrayield_land_postgis_aays_wide_recovered_20260502_160636_5.csv","scan_terrayield_land_postgis_aays_wide_recovered_20260502_160636_5.csv",".csv","163","2.05.2026 16:39:56","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0467__parcels_parcel_id_context_city_London_detail_light.txt","resp_0467__parcels_parcel_id_context_city_London_detail_light.txt",".txt","62","2.05.2026 16:54:55","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0497__parcels_parcel_id_scores_city_London_top_500.txt","resp_0497__parcels_parcel_id_scores_city_London_top_500.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0099__api_parcels_top_500.txt","resp_0099__api_parcels_top_500.txt",".txt","53","2.05.2026 16:47:48","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0022__admin_parcel_linking_status_q_London.txt","resp_0022__admin_parcel_linking_status_q_London.txt",".txt","773","2.05.2026 16:47:46","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0021__admin_parcel_linking_status_location_London.txt","resp_0021__admin_parcel_linking_status_location_London.txt",".txt","773","2.05.2026 16:47:46","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0020__admin_parcel_linking_status_city_London.txt","resp_0020__admin_parcel_linking_status_city_London.txt",".txt","773","2.05.2026 16:47:46","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0017__admin_parcel_linking_rebuild_city_London_detail_light.txt","resp_0017__admin_parcel_linking_rebuild_city_London_detail_light.txt",".txt","65","2.05.2026 16:47:46","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0016__admin_parcel_linking_rebuild_city_London_review_low.txt","resp_0016__admin_parcel_linking_rebuild_city_London_review_low.txt",".txt","65","2.05.2026 16:47:46","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0019__admin_parcel_linking_status_.txt","resp_0019__admin_parcel_linking_status_.txt",".txt","773","2.05.2026 16:47:46","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0018__admin_parcel_linking_rebuild_city_London_detail_full.txt","resp_0018__admin_parcel_linking_rebuild_city_London_detail_full.txt",".txt","65","2.05.2026 16:47:46","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0008__admin_parcel_linking_rebuild_limit_500.txt","resp_0008__admin_parcel_linking_rebuild_limit_500.txt",".txt","65","2.05.2026 16:47:46","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0494__parcels_parcel_id_scores_limit_500.txt","resp_0494__parcels_parcel_id_scores_limit_500.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0493__parcels_parcel_id_scores_area_London.txt","resp_0493__parcels_parcel_id_scores_area_London.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0002__admin_parcel_linking_rebuild_city_London.txt","resp_0002__admin_parcel_linking_rebuild_city_London.txt",".txt","65","2.05.2026 16:47:46","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0495__parcels_parcel_id_scores_top_500.txt","resp_0495__parcels_parcel_id_scores_top_500.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0492__parcels_parcel_id_scores_town_London.txt","resp_0492__parcels_parcel_id_scores_town_London.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0489__parcels_parcel_id_scores_location_London.txt","resp_0489__parcels_parcel_id_scores_location_London.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
"3","C:\Users\cagda\Documents\GitHub\AAYS\terrayield_land_intelligence\.aays_ultra_one_window\ultra_20260502_164631\resp_0488__parcels_parcel_id_scores_city_London.txt","resp_0488__parcels_parcel_id_scores_city_London.txt",".txt","62","2.05.2026 16:54:56","candidate_only"
